customer_id,weekly_visits,session_time_minutes,page_views,app_opens
3421,3,12.82,9.0,2
3422,4,12.23,12.0,4
3423,9,15.27,36.0,7
3424,3,17.63,12.0,2
3425,6,12.06,24.0,6
3426,3,15.67,9.0,3
3427,9,13.63,18.0,6
3428,6,16.9,24.0,4
3429,9,1.47,18.0,9
3430,11,19.34,44.0,8
3431,6,19.93,18.0,5
3432,4,12.42,8.0,3
3433,5,26.33,20.0,4
3434,10,,40.0,7
3435,10,12.19,30.0,11
3436,4,17.25,16.0,5
3437,2,5.84,4.0,2
3438,4,22.14,16.0,4
3439,3,25.65,6.0,3
3440,9,15.55,18.0,6
3441,12,13.1,36.0,13
3442,6,16.76,12.0,5
3443,3,20.51,12.0,2
3444,18,7.35,54.0,21
3445,7,10.2,21.0,7
3446,6,14.16,12.0,5
3447,7,22.97,28.0,7
3448,4,14.27,12.0,4
3449,3,13.63,12.0,2
3450,15,19.91,60.0,12
3451,6,15.69,12.0,5
3452,5,12.4,15.0,3
3453,1,8.41,2.0,1
3454,8,18.93,24.0,6
3455,6,17.24,18.0,6
3456,6,21.34,12.0,5
3457,19,16.76,38.0,13
3458,5,25.27,15.0,4
3459,5,6.44,20.0,3
3460,12,19.2,24.0,12
3461,10,12.07,40.0,7
3462,6,9.24,24.0,5
3463,4,19.56,8.0,4
3464,16,8.57,48.0,15
3465,4,16.52,16.0,3
3466,16,25.46,64.0,20
3467,7,6.98,28.0,7
3468,6,15.83,12.0,7
3469,4,18.8,16.0,4
3470,6,26.08,18.0,6
3471,5,10.21,10.0,4
3472,6,12.93,18.0,4
3473,7,19.28,14.0,7
3474,12,12.23,24.0,13
3475,4,20.48,16.0,5
3476,9,10.39,18.0,8
3477,21,8.6,84.0,18
3478,7,18.88,14.0,8
3479,7,22.78,21.0,7
3480,12,17.47,48.0,13
3481,5,14.07,10.0,4
3482,9,12.08,18.0,8
3483,6,9.2,24.0,4
3484,3,18.51,6.0,2
3485,18,23.01,36.0,17
3486,13,35.18,52.0,12
3487,4,11.38,12.0,5
3488,15,21.53,60.0,10
3489,7,13.45,14.0,7
3490,7,13.39,28.0,7
3491,18,10.49,36.0,22
3492,13,20.42,26.0,11
3493,5,13.72,20.0,4
3494,7,12.75,28.0,7
3495,8,8.17,16.0,6
3496,10,17.82,30.0,9
3497,9,11.62,27.0,10
3498,3,12.89,9.0,2
3499,8,19.13,32.0,9
3500,10,19.93,40.0,9
3501,7,22.69,14.0,5
3502,8,16.88,16.0,9
3503,15,25.02,45.0,12
3504,11,22.74,22.0,12
3505,6,27.08,18.0,5
3506,7,8.78,14.0,8
3507,7,26.36,14.0,5
3508,1,18.54,4.0,1
3509,4,12.68,16.0,5
3510,8,17.91,16.0,7
3511,8,18.59,32.0,9
3512,7,18.1,28.0,7
3513,5,17.94,15.0,4
3514,5,18.19,15.0,4
3515,19,31.37,76.0,19
3516,11,25.35,33.0,12
3517,12,12.23,36.0,11
3518,3,14.77,6.0,2
3519,9,0.87,18.0,10
3520,8,19.54,24.0,7
3521,16,15.02,64.0,13
3522,5,5.03,15.0,5
3523,5,17.49,15.0,5
3524,1,11.41,2.0,1
3525,3,12.24,12.0,2
3526,5,7.63,15.0,4
3527,21,16.85,84.0,19
3528,9,24.11,27.0,11
3529,1,,3.0,1
3530,10,13.4,20.0,8
3531,5,16.33,20.0,6
3532,5,19.28,20.0,6
3533,9,17.32,27.0,7
3534,7,18.02,28.0,8
3535,13,,26.0,13
3536,8,13.23,32.0,5
3537,10,19.98,20.0,10
3538,7,20.06,21.0,5
3539,7,13.14,21.0,5
3540,4,12.01,12.0,4
3541,19,20.2,76.0,19
3542,14,29.54,42.0,15
3543,12,10.73,36.0,15
3544,12,21.2,36.0,10
3545,3,20.88,6.0,3
3546,3,14.04,6.0,3
3547,7,15.16,14.0,8
3548,0,20.12,0.0,1
3549,8,24.38,24.0,7
3550,8,10.45,24.0,9
3551,10,7.75,20.0,8
3552,14,19.3,42.0,13
3553,4,17.59,16.0,4
3554,12,20.86,36.0,11
3555,5,3.5,20.0,6
3556,8,3.49,32.0,10
3557,10,14.29,40.0,9
3558,17,27.11,68.0,12
3559,2,18.66,6.0,1
3560,13,15.08,26.0,10
3561,8,11.06,16.0,10
3562,4,6.21,12.0,4
3563,2,14.93,4.0,1
3564,9,11.58,18.0,9
3565,5,14.48,15.0,4
3566,7,16.8,14.0,7
3567,5,12.57,10.0,4
3568,12,21.35,48.0,9
3569,5,21.41,15.0,3
3570,21,26.96,42.0,22
3571,13,12.39,39.0,11
3572,3,17.07,9.0,2
3573,14,6.97,42.0,15
3574,9,30.26,27.0,10
3575,10,18.65,40.0,8
3576,19,24.7,76.0,14
3577,13,8.84,39.0,12
3578,5,16.2,20.0,4
3579,3,10.88,9.0,3
3580,20,18.18,40.0,25
3581,7,16.87,21.0,7
3582,8,20.12,24.0,5
3583,11,15.72,22.0,10
3584,3,12.23,12.0,2
3585,16,20.04,32.0,15
3586,9,21.24,36.0,6
3587,7,15.88,28.0,5
3588,8,16.69,24.0,7
3589,9,23.01,18.0,11
3590,6,20.62,18.0,6
3591,3,22.88,9.0,3
3592,3,7.85,12.0,3
3593,7,10.35,14.0,5
3594,5,6.25,10.0,4
3595,3,9.69,12.0,2
3596,10,19.51,40.0,8
3597,9,14.29,36.0,9
3598,6,13.71,12.0,4
3599,10,,20.0,11
3600,13,24.08,52.0,9
3601,7,7.34,14.0,6
3602,3,20.82,12.0,3
3603,6,10.75,12.0,7
3604,6,16.98,12.0,5
3605,13,3.59,39.0,15
3606,12,7.94,24.0,11
3607,6,17.77,24.0,7
3608,7,26.46,21.0,5
3609,9,10.34,27.0,11
3610,12,15.62,24.0,9
3611,3,12.15,9.0,3
3612,8,2.3,32.0,8
3613,15,7.37,30.0,16
3614,7,17.65,14.0,6
3615,8,12.36,32.0,10
3616,6,21.07,24.0,6
3617,5,15.53,10.0,6
3618,14,9.98,56.0,13
3619,4,30.31,8.0,3
3620,5,20.56,15.0,6
3621,7,22.32,21.0,5
3622,8,22.87,24.0,7
3623,6,13.13,12.0,6
3624,7,17.72,21.0,8
3625,7,23.24,28.0,6
3626,10,16.54,40.0,10
3627,7,12.49,14.0,7
3628,6,7.46,12.0,6
3629,12,18.15,36.0,11
3630,13,22.17,39.0,9
3631,5,14.04,10.0,6
3632,5,10.34,20.0,4
3633,7,11.47,28.0,5
3634,16,14.37,48.0,16
3635,5,12.55,20.0,4
3636,5,20.45,20.0,4
3637,5,14.26,15.0,5
3638,8,14.56,32.0,7
3639,8,26.05,32.0,9
3640,7,12.21,14.0,6
3641,4,18.61,12.0,4
3642,2,17.33,6.0,1
3643,5,14.33,15.0,4
3644,11,20.48,44.0,11
3645,4,12.52,8.0,4
3646,14,15.6,42.0,10
3647,12,24.94,48.0,14
3648,5,11.39,15.0,3
3649,4,22.72,16.0,4
3650,15,13.28,60.0,16
3651,7,10.98,14.0,6
3652,7,21.48,21.0,5
3653,9,23.73,36.0,10
3654,4,14.24,8.0,3
3655,10,12.72,40.0,10
3656,21,21.62,63.0,21
3657,3,12.18,6.0,2
3658,18,16.77,54.0,22
3659,17,24.15,51.0,21
3660,4,7.53,8.0,3
3661,2,9.73,,1
3662,8,15.92,16.0,7
3663,5,17.47,10.0,6
3664,6,16.31,18.0,7
3665,6,23.72,18.0,5
3666,4,12.22,16.0,3
3667,12,22.43,48.0,11
3668,17,18.02,51.0,15
3669,5,12.65,15.0,3
3670,5,11.85,20.0,6
3671,4,10.86,8.0,3
3672,5,17.97,20.0,6
3673,4,14.13,,4
3674,3,18.8,6.0,3
3675,18,19.19,72.0,13
3676,14,16.95,42.0,13
3677,4,18.04,12.0,4
3678,8,19.78,16.0,9
3679,15,13.47,30.0,12
3680,8,14.75,32.0,8
3681,6,13.39,12.0,5
3682,22,28.17,66.0,15
3683,9,17.27,36.0,9
3684,28,30.18,112.0,25
3685,3,8.15,12.0,2
3686,4,13.8,12.0,3
3687,6,13.02,24.0,4
3688,20,28.83,40.0,21
3689,5,14.48,20.0,4
3690,2,18.41,4.0,2
3691,11,14.13,33.0,12
3692,3,4.18,12.0,3
3693,2,15.06,8.0,1
3694,6,20.49,18.0,5
3695,4,4.56,12.0,4
3696,4,12.01,12.0,4
3697,6,6.12,12.0,5
3698,8,24.98,24.0,8
3699,4,17.68,16.0,4
3700,3,12.15,6.0,3
3701,5,27.84,10.0,5
3702,4,17.62,16.0,4
3703,8,25.21,32.0,10
3704,6,22.97,18.0,6
3705,7,20.73,14.0,5
3706,10,19.68,20.0,12
3707,9,14.55,36.0,6
3708,6,14.26,24.0,5
3709,9,20.78,27.0,8
3710,4,10.38,8.0,4
3711,3,22.19,6.0,2
3712,5,27.47,10.0,4
3713,2,9.05,,2
3714,2,26.54,8.0,1
3715,9,5.53,18.0,11
3716,1,9.77,2.0,1
3717,6,13.5,24.0,6
3718,3,17.35,9.0,3
3719,7,22.06,21.0,8
3720,14,11.56,56.0,11
3721,5,7.93,20.0,6
3722,8,29.55,24.0,6
3723,5,15.53,10.0,6
3724,6,16.48,18.0,5
3725,4,14.6,12.0,4
3726,5,10.57,20.0,3
3727,29,16.7,58.0,32
3728,8,18.48,32.0,7
3729,5,21.5,15.0,5
3730,9,5.63,18.0,6
3731,5,17.47,20.0,4
3732,5,16.89,20.0,3
3733,2,10.14,6.0,2
3734,5,17.42,10.0,4
3735,6,17.15,12.0,7
3736,4,,8.0,3
3737,17,21.79,34.0,18
3738,7,21.32,21.0,7
3739,7,14.46,21.0,6
3740,7,13.74,14.0,6
3741,7,22.35,21.0,7
3742,4,14.65,12.0,4
3743,8,13.98,24.0,7
3744,3,15.02,6.0,2
3745,9,13.71,27.0,8
3746,4,25.45,16.0,4
3747,23,3.96,92.0,24
3748,4,18.44,12.0,3
3749,4,26.03,8.0,3
3750,12,17.68,24.0,14
3751,4,8.63,16.0,3
3752,6,19.82,18.0,5
3753,7,15.34,14.0,7
3754,6,5.57,12.0,4
3755,8,12.76,32.0,6
3756,5,14.55,20.0,6
3757,6,17.38,24.0,5
3758,7,6.19,28.0,6
3759,4,18.63,12.0,3
3760,14,24.6,56.0,13
3761,3,17.16,12.0,2
3762,5,29.13,15.0,5
3763,9,24.21,,6
3764,19,15.22,76.0,22
3765,6,13.65,18.0,5
3766,7,14.34,14.0,5
3767,10,16.62,30.0,12
3768,3,11.12,12.0,2
3769,10,20.76,40.0,8
3770,0,16.33,,1
3771,2,18.02,4.0,2
3772,18,18.44,72.0,22
3773,5,5.5,10.0,5
3774,9,14.77,36.0,6
3775,25,30.98,50.0,27
3776,6,17.65,12.0,5
3777,2,15.68,8.0,1
3778,8,19.4,16.0,10
3779,25,18.46,50.0,19
3780,6,15.21,18.0,7
3781,3,15.66,9.0,2
3782,9,11.67,36.0,8
3783,4,10.01,16.0,3
3784,6,18.32,24.0,5
3785,24,20.95,96.0,24
3786,8,11.24,32.0,5
3787,3,19.63,6.0,3
3788,9,,18.0,9
3789,11,23.26,44.0,13
3790,7,17.47,14.0,8
3791,10,9.9,30.0,11
3792,4,9.04,8.0,3
3793,10,12.26,40.0,12
3794,4,10.37,12.0,4
3795,2,9.45,6.0,1
3796,1,16.9,3.0,1
3797,3,15.41,9.0,2
3798,1,24.35,2.0,1
3799,14,17.76,56.0,15
3800,11,19.09,22.0,10
3801,10,17.09,40.0,9
3802,3,12.69,6.0,3
3803,7,15.39,21.0,5
3804,8,13.8,16.0,6
3805,8,26.04,24.0,8
3806,7,16.08,21.0,8
3807,3,11.23,12.0,3
3808,4,21.01,12.0,3
3809,8,11.11,24.0,7
3810,7,7.83,21.0,6
3811,5,17.08,15.0,5
3812,6,22.25,12.0,6
3813,11,23.65,22.0,9
3814,6,14.63,12.0,4
3815,13,22.69,26.0,11
3816,5,15.68,20.0,5
3817,9,22.4,27.0,10
3818,5,15.41,10.0,5
3819,3,15.44,12.0,3
3820,3,11.82,6.0,3
3821,4,12.55,12.0,4
3822,8,11.65,16.0,7
3823,6,17.43,12.0,7
3824,8,22.86,32.0,8
3825,1,12.88,4.0,1
3826,2,10.24,8.0,1
3827,15,22.68,45.0,12
3828,7,16.38,28.0,6
3829,5,25.12,15.0,3
3830,7,13.53,14.0,7
3831,8,12.28,24.0,10
3832,10,19.12,40.0,8
3833,24,16.73,72.0,27
3834,7,11.8,21.0,8
3835,13,22.23,26.0,13
3836,8,21.34,16.0,9
3837,15,8.82,45.0,11
3838,3,25.03,9.0,2
3839,7,8.21,28.0,6
3840,9,17.34,36.0,7
3841,8,17.14,32.0,8
3842,6,21.31,24.0,7
3843,3,22.45,12.0,2
3844,5,,20.0,5
3845,6,,24.0,6
3846,11,15.69,22.0,12
3847,13,23.9,52.0,12
3848,6,11.67,24.0,6
3849,6,20.96,24.0,5
3850,5,15.48,20.0,3
3851,3,11.4,12.0,3
3852,8,21.04,16.0,10
3853,5,10.8,15.0,4
3854,23,10.79,46.0,21
3855,14,21.64,28.0,14
3856,4,12.38,16.0,4
3857,7,17.34,14.0,4
3858,6,19.38,18.0,4
3859,7,16.3,28.0,8
3860,3,11.81,6.0,2
3861,8,15.99,24.0,6
3862,10,16.38,30.0,11
3863,4,20.48,16.0,4
3864,14,28.18,42.0,12
3865,4,21.99,16.0,3
3866,2,,6.0,1
3867,8,10.6,24.0,6
3868,3,,6.0,3
3869,27,20.7,108.0,26
3870,10,18.31,20.0,8
3871,19,18.64,76.0,15
3872,3,32.14,12.0,2
3873,7,25.24,14.0,7
3874,4,17.74,12.0,4
3875,5,12.73,15.0,3
3876,4,10.64,8.0,3
3877,21,22.76,84.0,24
3878,8,19.99,16.0,6
3879,2,7.6,8.0,2
3880,5,14.87,10.0,5
3881,3,15.73,6.0,2
3882,6,21.67,24.0,6
3883,8,15.39,32.0,5
3884,7,18.61,14.0,9
3885,9,11.8,18.0,8
3886,0,19.94,0.0,1
3887,4,18.93,12.0,4
3888,4,17.2,16.0,3
3889,8,10.88,32.0,6
3890,9,12.4,18.0,11
3891,10,19.56,40.0,10
3892,5,13.33,15.0,4
3893,4,17.93,16.0,4
3894,5,14.48,15.0,4
3895,3,15.8,12.0,3
3896,7,19.27,28.0,7
3897,6,14.08,12.0,5
3898,4,12.6,16.0,3
3899,4,17.23,12.0,4
3900,8,18.43,32.0,6
3901,11,16.44,44.0,12
3902,6,19.29,18.0,6
3903,2,22.52,4.0,2
3904,8,19.95,24.0,6
3905,2,6.04,6.0,2
3906,7,9.74,21.0,7
3907,3,18.97,9.0,2
3908,3,18.0,12.0,2
3909,4,15.4,8.0,4
3910,15,24.52,45.0,15
3911,7,21.04,14.0,5
3912,8,18.69,32.0,6
3913,3,8.33,12.0,3
3914,7,17.0,28.0,7
3915,0,17.02,0.0,1
3916,5,15.63,20.0,5
3917,4,15.6,8.0,4
3918,7,13.71,28.0,6
3919,7,12.2,21.0,7
3920,3,21.13,9.0,2
3921,4,13.48,12.0,3
3922,8,16.8,32.0,9
3923,9,15.09,18.0,6
3924,9,21.23,27.0,9
3925,3,24.26,12.0,2
3926,2,12.77,8.0,2
3927,6,16.8,18.0,6
3928,7,23.71,14.0,6
3929,2,18.32,8.0,2
3930,7,12.01,14.0,5
3931,3,10.56,6.0,2
3932,2,17.09,4.0,2
3933,5,15.2,20.0,4
3934,24,15.03,48.0,24
3935,8,,24.0,9
3936,3,12.64,9.0,3
3937,15,22.52,45.0,19
3938,4,22.4,16.0,3
3939,11,13.43,33.0,12
3940,6,13.52,12.0,5
3941,17,18.57,34.0,18
3942,3,12.72,9.0,2
3943,24,30.6,72.0,26
3944,9,13.12,27.0,8
3945,5,10.37,,5
3946,4,1.82,12.0,4
3947,5,17.22,10.0,4
3948,5,23.68,,5
3949,21,2.83,63.0,21
3950,7,15.31,21.0,7
3951,5,14.2,20.0,4
3952,4,8.18,12.0,2
3953,12,21.32,24.0,11
3954,7,9.98,14.0,5
3955,20,16.12,,17
3956,7,,14.0,8
3957,7,19.13,21.0,5
3958,3,19.14,6.0,3
3959,7,22.69,28.0,7
3960,8,30.08,24.0,6
3961,5,,,6
3962,4,8.91,12.0,3
3963,10,6.93,20.0,11
3964,10,25.48,20.0,10
3965,4,16.85,8.0,4
3966,4,16.66,12.0,3
3967,5,23.69,10.0,6
3968,3,21.5,12.0,2
3969,11,29.77,33.0,10
3970,6,16.67,24.0,4
3971,16,16.21,48.0,16
3972,9,23.6,36.0,7
3973,5,14.96,10.0,5
3974,2,12.94,8.0,2
3975,5,19.55,15.0,5
3976,14,13.77,28.0,16
3977,8,13.21,24.0,8
3978,9,11.38,27.0,8
3979,5,13.61,20.0,3
3980,5,11.12,20.0,3
3981,6,14.84,18.0,4
3982,8,11.34,16.0,8
3983,7,23.63,21.0,5
3984,13,26.26,39.0,9
3985,4,10.92,8.0,3
3986,8,16.48,32.0,10
3987,17,15.18,68.0,13
3988,10,15.11,,10
3989,7,14.52,14.0,7
3990,3,13.67,12.0,3
3991,11,23.7,22.0,10
3992,2,9.78,8.0,1
3993,13,20.72,52.0,10
3994,15,13.76,60.0,16
3995,10,11.29,20.0,11
3996,16,29.74,64.0,20
3997,13,19.12,39.0,13
3998,3,20.06,9.0,2
3999,4,18.11,12.0,3
4000,4,18.48,16.0,4
4001,4,,16.0,2
4002,5,9.11,20.0,6
4003,10,23.64,40.0,8
4004,4,28.42,,4
4005,8,13.08,24.0,8
4006,9,15.98,27.0,11
4007,7,15.68,21.0,6
4008,14,9.55,42.0,13
4009,3,16.84,6.0,3
4010,14,7.44,28.0,15
4011,5,9.59,10.0,3
4012,5,22.27,10.0,4
4013,11,16.73,33.0,11
4014,5,5.91,15.0,5
4015,5,19.37,15.0,6
4016,8,14.35,24.0,7
4017,4,13.14,8.0,5
4018,10,17.18,40.0,8
4019,6,12.72,18.0,6
4020,9,23.62,18.0,8
4021,7,18.95,28.0,7
4022,15,18.34,30.0,11
4023,17,17.58,51.0,15
4024,4,21.1,12.0,2
4025,8,,24.0,8
4026,11,4.92,33.0,13
4027,7,7.55,14.0,6
4028,5,9.91,20.0,5
4029,13,12.55,39.0,16
4030,5,12.7,20.0,4
4031,6,13.94,24.0,4
4032,5,20.2,15.0,4
4033,3,12.93,12.0,3
4034,10,11.79,40.0,12
4035,2,16.63,4.0,1
4036,6,20.53,24.0,4
4037,4,23.29,8.0,2
4038,6,17.68,24.0,5
4039,9,11.3,27.0,8
4040,3,15.69,,2
4041,0,15.71,0.0,1
4042,8,13.01,24.0,8
4043,2,11.78,8.0,1
4044,6,5.66,24.0,5
4045,8,18.2,16.0,6
4046,3,14.1,12.0,3
4047,6,16.3,12.0,5
4048,7,5.77,14.0,6
4049,3,11.42,9.0,3
4050,5,18.28,20.0,5
4051,6,12.87,12.0,5
4052,16,6.73,48.0,14
4053,6,6.59,18.0,7
4054,3,12.78,9.0,3
4055,4,16.23,12.0,4
4056,3,13.24,6.0,3
4057,8,14.65,24.0,8
4058,7,13.75,21.0,9
4059,3,19.9,6.0,2
4060,6,15.95,24.0,6
4061,7,18.6,21.0,8
4062,8,17.16,24.0,9
4063,4,12.21,16.0,3
4064,3,12.98,6.0,3
4065,4,12.87,16.0,5
4066,11,9.93,33.0,10
4067,6,12.76,24.0,7
4068,2,12.01,4.0,1
4069,4,22.37,,4
4070,14,23.43,42.0,13
4071,16,23.56,48.0,16
4072,21,25.33,63.0,18
4073,14,21.14,28.0,15
4074,6,,12.0,5
4075,8,14.63,32.0,9
4076,4,20.92,8.0,3
4077,3,8.81,12.0,2
4078,6,16.21,18.0,4
4079,7,22.14,21.0,6
4080,6,8.01,24.0,6
4081,3,,9.0,3
4082,9,17.51,36.0,7
4083,4,13.69,12.0,3
4084,10,17.47,20.0,8
4085,25,20.94,100.0,24
4086,3,14.26,9.0,3
4087,6,16.01,24.0,6
4088,14,20.26,42.0,17
4089,14,28.07,56.0,17
4090,3,11.8,12.0,3
4091,6,8.48,18.0,6
4092,6,14.62,24.0,5
4093,22,19.16,66.0,18
4094,13,9.81,39.0,11
4095,5,16.55,20.0,5
4096,11,13.64,44.0,9
4097,6,15.62,12.0,4
4098,2,8.0,6.0,1
4099,7,11.72,14.0,8
4100,4,9.76,16.0,3
4101,4,10.42,8.0,2
4102,6,5.92,12.0,5
4103,6,10.7,24.0,7
4104,13,23.78,52.0,14
4105,5,16.91,20.0,4
4106,6,10.6,18.0,7
4107,4,27.15,16.0,2
4108,18,20.36,54.0,22
4109,8,8.64,16.0,5
4110,8,16.5,32.0,8
4111,7,15.57,28.0,5
4112,13,16.83,26.0,11
4113,5,9.88,15.0,5
4114,8,27.01,16.0,8
4115,12,9.23,48.0,8
4116,5,24.84,20.0,4
4117,5,17.93,15.0,5
4118,5,22.65,20.0,4
4119,10,11.74,20.0,7
4120,3,13.09,12.0,2
4121,3,9.09,9.0,2
4122,3,14.78,12.0,2
4123,25,5.37,100.0,30
4124,5,14.05,20.0,5
4125,12,2.0,36.0,12
4126,13,19.33,39.0,15
4127,5,21.78,20.0,4
4128,8,17.81,16.0,6
4129,8,13.71,16.0,9
4130,4,26.69,12.0,4
4131,4,14.07,16.0,2
4132,12,18.66,36.0,12
4133,6,17.99,24.0,6
4134,8,19.66,24.0,5
4135,5,11.18,15.0,5
4136,5,16.9,10.0,4
4137,8,15.72,24.0,8
4138,3,15.5,6.0,2
4139,6,13.61,12.0,7
4140,6,6.97,24.0,6
4141,6,15.88,24.0,7
4142,17,11.47,68.0,15
4143,9,14.32,27.0,7
4144,10,15.02,20.0,8
4145,10,16.17,30.0,8
4146,4,11.55,12.0,2
4147,5,8.67,10.0,5
4148,3,19.62,12.0,2
4149,5,13.86,10.0,6
4150,10,12.76,30.0,9
4151,4,17.52,16.0,5
4152,6,20.76,18.0,5
4153,6,21.62,24.0,4
4154,6,20.85,12.0,6
4155,3,13.54,6.0,3
4156,5,21.43,10.0,4
4157,4,17.04,16.0,5
4158,4,10.4,8.0,5
4159,6,17.96,24.0,4
4160,7,24.24,28.0,7
4161,5,12.45,20.0,5
4162,6,10.34,24.0,5
4163,3,19.79,12.0,2
4164,8,7.48,24.0,7
4165,10,25.73,30.0,7
4166,8,14.91,,7
4167,10,19.12,40.0,8
4168,12,20.05,48.0,12
4169,4,15.89,8.0,4
4170,8,17.22,32.0,10
4171,6,8.32,24.0,5
4172,6,14.11,24.0,5
4173,7,13.04,14.0,5
4174,10,8.18,30.0,10
4175,3,22.5,9.0,2
4176,6,12.8,24.0,4
4177,10,12.12,30.0,10
4178,7,12.25,28.0,5
4179,7,14.83,14.0,9
4180,8,18.88,16.0,9
4181,15,14.38,60.0,12
4182,6,14.3,18.0,6
4183,4,13.52,8.0,5
4184,7,17.34,21.0,7
4185,4,16.31,12.0,3
4186,2,14.67,8.0,1
4187,5,11.49,10.0,5
4188,7,21.15,21.0,5
4189,29,21.07,87.0,32
4190,8,11.51,32.0,9
4191,19,30.84,38.0,16
4192,8,14.41,24.0,5
4193,13,22.83,39.0,13
4194,9,14.15,27.0,9
4195,15,22.8,60.0,16
4196,4,13.49,16.0,4
4197,11,19.31,22.0,7
4198,9,5.96,27.0,9
4199,8,7.61,24.0,8
4200,9,13.13,27.0,7
4201,8,,16.0,6
4202,3,15.27,12.0,3
4203,17,17.29,34.0,17
4204,4,22.82,16.0,4
4205,8,10.64,32.0,9
4206,15,12.59,30.0,14
4207,3,16.98,12.0,3
4208,3,9.98,12.0,3
4209,6,22.17,18.0,6
4210,3,21.24,6.0,3
4211,3,4.84,12.0,3
4212,4,22.41,12.0,3
4213,4,7.85,12.0,4
4214,3,18.53,12.0,3
4215,3,15.94,9.0,2
4216,3,9.99,12.0,3
4217,6,18.12,12.0,7
4218,1,13.4,2.0,1
4219,5,16.04,15.0,4
4220,8,18.55,16.0,10
4221,10,26.25,40.0,11
4222,5,5.8,10.0,4
4223,4,11.83,12.0,2
4224,2,19.58,6.0,2
4225,14,13.04,28.0,12
4226,13,16.88,52.0,15
4227,6,9.15,18.0,4
4228,10,11.79,30.0,12
4229,6,14.43,24.0,6
4230,2,12.15,6.0,1
4231,3,14.79,6.0,2
4232,5,15.13,15.0,4
4233,5,14.88,,4
4234,13,9.08,52.0,15
4235,4,19.17,16.0,3
4236,4,16.69,16.0,2
4237,7,12.53,14.0,9
4238,14,32.86,42.0,11
4239,13,8.79,52.0,9
4240,10,10.41,40.0,12
4241,9,15.31,18.0,9
4242,8,13.83,24.0,6
4243,9,19.25,36.0,7
4244,2,23.21,4.0,1
4245,12,24.74,36.0,9
4246,4,4.91,8.0,4
4247,13,14.02,52.0,13
4248,7,15.02,21.0,4
4249,4,20.21,12.0,3
4250,11,7.72,44.0,10
4251,2,25.36,4.0,2
4252,9,17.79,27.0,7
4253,7,24.84,21.0,7
4254,6,16.28,12.0,6
4255,11,8.96,33.0,8
4256,10,18.92,40.0,9
4257,4,10.79,12.0,3
4258,9,12.18,18.0,6
4259,23,20.24,69.0,22
4260,5,18.36,10.0,6
4261,2,6.18,,2
4262,6,16.39,12.0,5
4263,4,14.21,16.0,3
4264,5,19.0,10.0,4
4265,5,11.93,10.0,4
4266,18,6.88,36.0,17
4267,14,8.54,56.0,15
4268,7,20.99,21.0,7
4269,5,12.28,10.0,3
4270,2,12.26,4.0,1
4271,3,14.96,9.0,2
4272,3,12.88,6.0,3
4273,3,12.5,12.0,3
4274,16,23.42,32.0,12
4275,8,20.45,32.0,7
4276,10,16.03,20.0,12
4277,9,18.23,27.0,8
4278,8,12.13,24.0,5
4279,5,15.05,15.0,3
4280,3,18.93,9.0,2
4281,10,22.59,40.0,10
4282,5,7.18,10.0,4
4283,7,8.36,14.0,8
4284,8,6.43,16.0,6
4285,6,17.25,12.0,5
4286,14,18.39,42.0,17
4287,11,15.44,44.0,11
4288,5,17.28,15.0,5
4289,11,15.1,44.0,11
4290,5,20.96,20.0,5
4291,8,17.03,24.0,5
4292,3,24.12,6.0,3
4293,4,15.25,12.0,3
4294,4,20.4,8.0,4
4295,3,15.34,6.0,2
4296,22,21.59,66.0,21
4297,4,20.32,12.0,3
4298,5,13.91,20.0,5
4299,3,12.7,6.0,2
4300,6,11.13,12.0,5
4301,5,,15.0,6
4302,3,20.33,12.0,2
4303,5,18.94,10.0,4
4304,6,10.98,18.0,7
4305,6,14.8,18.0,5
4306,27,16.6,108.0,27
4307,7,5.91,21.0,8
4308,5,25.49,15.0,6
4309,4,10.56,8.0,4
4310,8,19.82,32.0,8
4311,6,24.45,24.0,4
4312,2,15.16,8.0,1
4313,4,21.49,16.0,3
4314,8,26.39,16.0,9
4315,9,16.66,36.0,7
4316,4,14.4,12.0,4
4317,3,13.5,9.0,2
4318,9,17.06,36.0,9
4319,9,18.15,27.0,9
4320,11,20.43,33.0,12
4321,7,15.17,14.0,8
4322,6,16.47,12.0,4
4323,5,30.24,10.0,6
4324,3,13.57,9.0,2
4325,10,15.59,20.0,9
4326,11,17.75,44.0,9
4327,8,11.95,24.0,7
4328,7,19.78,28.0,7
4329,24,13.44,72.0,24
4330,16,30.99,64.0,16
4331,5,12.48,10.0,6
4332,7,14.95,21.0,8
4333,2,30.32,4.0,1
4334,17,17.99,68.0,15
4335,3,13.72,6.0,2
4336,18,15.47,36.0,19
4337,8,9.19,16.0,9
4338,7,15.23,28.0,5
4339,16,11.36,64.0,18
4340,3,16.34,12.0,3
4341,11,20.15,22.0,14
4342,8,3.36,16.0,10
4343,6,24.1,18.0,7
4344,6,17.18,18.0,7
4345,3,17.61,6.0,2
4346,3,17.32,9.0,2
4347,15,14.03,60.0,19
4348,4,23.22,8.0,5
4349,9,15.8,36.0,11
4350,5,11.95,20.0,4
4351,5,19.42,10.0,5
4352,6,11.13,18.0,7
4353,26,32.91,78.0,32
4354,6,19.63,24.0,5
4355,5,22.52,10.0,3
4356,5,17.36,10.0,4
4357,3,10.73,9.0,2
4358,8,,16.0,8
