customer_id,recency_days,frequency,monetary,first_purchase,last_purchase,avg_order_value,r_score,f_score,m_score,rfm_score,segment,kmeans_cluster,kmeans_label
2056,102,9,320.79,2020-10-01,2023-09-18,35.64333333333334,2,2,2,2.0,At Risk,0,Low Value
2057,22,15,773.89,2019-06-13,2023-12-07,51.592666666666666,5,5,5,5.0,Champions,2,Premium
2058,85,11,738.6700000000001,2019-09-12,2023-10-05,67.15181818181819,3,4,4,3.65,Loyal Customers,3,High Value
2059,33,11,433.49,2019-03-19,2023-11-26,39.408181818181816,4,4,3,3.6,Loyal Customers,2,Premium
2060,143,12,668.1999999999999,2019-10-09,2023-08-08,55.68333333333333,2,4,4,3.3,Loyal Customers,3,High Value
2061,68,7,212.88,2020-01-04,2023-10-22,30.41142857142857,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
2062,682,8,285.82,2019-09-07,2022-02-15,35.7275,1,2,1,1.25,Lost,0,Low Value
2063,206,7,214.84,2019-12-23,2023-06-06,30.69142857142857,2,1,1,1.35,Lost,0,Low Value
2064,17,9,318.88,2019-08-24,2023-12-12,35.43111111111111,5,2,2,3.05,Potential Loyalists,1,Mid Value
2065,4,10,594.3,2019-01-14,2023-12-25,59.42999999999999,5,3,4,4.1,Loyal Customers,2,Premium
2066,46,15,1335.3600000000001,2019-02-10,2023-11-13,89.02400000000002,3,5,5,4.3,Loyal Customers,2,Premium
2067,373,10,782.9,2019-04-21,2022-12-21,78.28999999999999,1,3,5,3.1,Others,3,High Value
2068,123,10,350.41,2019-03-02,2023-08-28,35.041000000000004,2,3,2,2.25,At Risk,0,Low Value
2069,377,9,368.8,2019-10-25,2022-12-17,40.97777777777778,1,2,2,1.65,Lost,0,Low Value
2070,76,6,195.56,2019-06-18,2023-10-14,32.593333333333334,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
2071,141,8,313.91999999999996,2019-04-02,2023-08-10,39.239999999999995,2,2,1,1.6,Lost,0,Low Value
2072,67,9,579.91,2019-02-17,2023-10-23,64.43444444444444,3,2,4,3.15,At Risk,3,High Value
2073,6,12,471.81,2019-04-18,2023-12-23,39.3175,5,4,3,3.95,Loyal Customers,2,Premium
2074,52,6,312.15,2019-01-03,2023-11-07,52.025,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
2075,36,8,453.3,2019-11-16,2023-11-23,56.6625,4,2,3,3.1,Potential Loyalists,1,Mid Value
2076,345,7,200.59,2019-06-01,2023-01-18,28.655714285714286,1,1,1,1.0,Lost,0,Low Value
2077,218,10,555.89,2019-04-07,2023-05-25,55.589,2,3,4,3.05,Loyal Customers,3,High Value
2078,23,13,501.65999999999997,2019-07-07,2023-12-06,38.58923076923077,5,5,3,4.2,Loyal Customers,2,Premium
2079,89,4,239.98000000000002,2020-05-16,2023-10-01,59.995000000000005,2,1,1,1.35,Lost,0,Low Value
2080,44,11,592.63,2019-04-20,2023-11-15,53.875454545454545,4,4,4,4.0,Champions,2,Premium
2081,356,7,308.63,2019-02-26,2023-01-07,44.089999999999996,1,1,1,1.0,Lost,0,Low Value
2082,28,7,309.49,2020-04-05,2023-12-01,44.212857142857146,4,1,1,2.05,Potential Loyalists,1,Mid Value
2083,31,10,522.12,2019-01-21,2023-11-28,52.212,4,3,3,3.35,Loyal Customers,1,Mid Value
2084,452,3,112.05000000000001,2019-12-14,2022-10-03,37.35,1,1,1,1.0,Lost,0,Low Value
2085,23,16,881.41,2019-03-28,2023-12-06,55.088125,5,5,5,5.0,Champions,2,Premium
2086,19,8,413.31,2019-10-13,2023-12-10,51.66375,5,2,2,3.05,Potential Loyalists,1,Mid Value
2087,298,7,276.99,2019-10-10,2023-03-06,39.57,1,1,1,1.0,Lost,0,Low Value
2088,42,9,687.27,2019-03-07,2023-11-17,76.36333333333333,4,2,4,3.5,Others,1,Mid Value
2089,4,13,635.94,2019-09-05,2023-12-25,48.91846153846154,5,5,4,4.6,Champions,2,Premium
2090,15,7,246.99,2019-11-25,2023-12-14,35.284285714285716,5,1,1,2.4,Potential Loyalists,1,Mid Value
2091,48,13,521.14,2019-01-07,2023-11-11,40.08769230769231,3,5,3,3.5,Loyal Customers,2,Premium
2092,417,12,421.24,2019-05-01,2022-11-07,35.10333333333333,1,4,2,2.1500000000000004,Others,3,High Value
2093,32,16,1207.67,2019-07-25,2023-11-27,75.479375,4,5,5,4.65,Champions,2,Premium
2094,475,5,181.66,2019-07-12,2022-09-10,36.332,1,1,1,1.0,Lost,0,Low Value
2095,31,8,341.93,2019-04-13,2023-11-28,42.74125,4,2,2,2.7,Potential Loyalists,1,Mid Value
2096,369,7,526.78,2019-12-15,2022-12-25,75.25428571428571,1,1,3,1.8000000000000003,Others,0,Low Value
2097,97,6,316.24,2020-08-18,2023-09-23,52.70666666666667,2,1,1,1.35,Lost,0,Low Value
2098,106,10,608.64,2020-03-08,2023-09-14,60.864,2,3,4,3.05,Loyal Customers,3,High Value
2099,1050,6,911.35,2019-01-24,2021-02-12,151.89166666666668,1,1,5,2.6,Others,3,High Value
2100,7,11,487.83,2019-01-06,2023-12-22,44.348181818181814,5,4,3,3.95,Loyal Customers,2,Premium
2101,57,14,518.76,2019-02-19,2023-11-02,37.05428571428571,3,5,3,3.5,Loyal Customers,2,Premium
2102,257,11,372.77,2019-01-16,2023-04-16,33.88818181818181,1,4,2,2.1500000000000004,Others,3,High Value
2103,33,11,721.5,2019-02-18,2023-11-26,65.5909090909091,4,4,4,4.0,Champions,2,Premium
2104,117,10,278.09999999999997,2019-01-03,2023-09-03,27.809999999999995,2,3,1,1.85,Others,0,Low Value
2105,48,13,1179.46,2019-05-02,2023-11-11,90.72769230769231,3,5,5,4.3,Loyal Customers,2,Premium
2106,27,18,887.89,2019-06-18,2023-12-02,49.32722222222222,4,5,5,4.65,Champions,2,Premium
2107,602,4,123.32,2019-01-06,2022-05-06,30.83,1,1,1,1.0,Lost,0,Low Value
2108,88,14,846.58,2019-03-10,2023-10-02,60.470000000000006,2,5,5,3.95,Loyal Customers,3,High Value
2109,16,7,495.97,2019-07-14,2023-12-13,70.85285714285715,5,1,3,3.2,Potential Loyalists,1,Mid Value
2110,56,18,1163.13,2019-01-21,2023-11-03,64.61833333333334,3,5,5,4.3,Loyal Customers,2,Premium
2111,2,10,1085.21,2019-11-27,2023-12-27,108.521,5,3,5,4.5,Loyal Customers,2,Premium
2112,52,5,293.59000000000003,2019-10-20,2023-11-07,58.718,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
2113,35,10,698.95,2019-01-05,2023-11-24,69.89500000000001,4,3,4,3.75,Loyal Customers,2,Premium
2114,1,8,665.3,2020-08-05,2023-12-28,83.1625,5,2,4,3.85,Others,1,Mid Value
2115,215,5,156.86,2019-11-05,2023-05-28,31.372000000000003,2,1,1,1.35,Lost,0,Low Value
2116,26,14,690.9,2019-03-10,2023-12-03,49.35,4,5,4,4.25,Champions,2,Premium
2117,38,7,235.47,2019-03-18,2023-11-21,33.63857142857143,4,1,1,2.05,Potential Loyalists,1,Mid Value
2118,55,9,323.25,2020-09-15,2023-11-04,35.916666666666664,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
2119,45,13,415.98,2019-02-09,2023-11-14,31.99846153846154,3,5,2,3.0999999999999996,At Risk,2,Premium
2120,11,8,339.58000000000004,2019-10-03,2023-12-18,42.447500000000005,5,2,2,3.05,Potential Loyalists,1,Mid Value
2121,349,4,117.71,2019-11-02,2023-01-14,29.4275,1,1,1,1.0,Lost,0,Low Value
2122,24,15,866.5899999999999,2019-05-14,2023-12-05,57.77266666666666,5,5,5,5.0,Champions,2,Premium
2123,379,9,238.48,2019-03-04,2022-12-15,26.497777777777777,1,2,1,1.25,Lost,0,Low Value
2124,37,12,574.66,2019-09-17,2023-11-22,47.88833333333333,4,4,4,4.0,Champions,2,Premium
2125,170,18,569.84,2019-04-14,2023-07-12,31.65777777777778,2,5,4,3.55,Loyal Customers,3,High Value
2126,77,8,255.85,2019-05-07,2023-10-13,31.98125,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
2127,46,9,262.82,2019-09-24,2023-11-13,29.202222222222222,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
2128,228,7,269.53,2019-02-27,2023-05-15,38.50428571428571,2,1,1,1.35,Lost,0,Low Value
2129,190,7,216.79,2019-02-09,2023-06-22,30.97,2,1,1,1.35,Lost,0,Low Value
2130,113,10,1224.97,2019-02-18,2023-09-07,122.497,2,3,5,3.45,Loyal Customers,3,High Value
2131,409,13,527.28,2019-02-28,2022-11-15,40.559999999999995,1,5,3,2.8000000000000003,Others,3,High Value
2132,87,9,539.97,2019-04-03,2023-10-03,59.99666666666667,2,2,3,2.4000000000000004,At Risk,0,Low Value
2133,37,15,562.4300000000001,2019-11-25,2023-11-22,37.495333333333335,4,5,4,4.25,Champions,2,Premium
2134,77,10,676.87,2019-09-19,2023-10-13,67.687,3,3,4,3.4,Loyal Customers,3,High Value
2135,49,14,769.61,2019-02-11,2023-11-10,54.972142857142856,3,5,5,4.3,Loyal Customers,2,Premium
2136,35,9,541.42,2019-03-21,2023-11-24,60.157777777777774,4,2,3,3.1,Potential Loyalists,1,Mid Value
2137,44,6,202.56,2019-09-13,2023-11-15,33.76,4,1,1,2.05,Potential Loyalists,1,Mid Value
2138,33,9,299.03999999999996,2019-08-10,2023-11-26,33.22666666666666,4,2,1,2.3,Potential Loyalists,1,Mid Value
2139,70,14,2755.3100000000004,2019-08-20,2023-10-20,196.80785714285716,3,5,5,4.3,Loyal Customers,2,Premium
2140,35,8,452.24,2019-04-25,2023-11-24,56.53,4,2,3,3.1,Potential Loyalists,1,Mid Value
2141,418,10,266.6,2019-04-14,2022-11-06,26.660000000000004,1,3,1,1.5,Others,0,Low Value
2142,420,14,659.12,2019-03-04,2022-11-04,47.08,1,5,4,3.2,Others,3,High Value
2143,63,8,451.94,2019-02-19,2023-10-27,56.4925,3,2,3,2.75,Potential Loyalists,1,Mid Value
2144,220,12,472.38,2019-01-10,2023-05-23,39.365,2,4,3,2.9000000000000004,Loyal Customers,3,High Value
2145,69,10,406.40999999999997,2019-03-12,2023-10-21,40.641,3,3,2,2.5999999999999996,Potential Loyalists,1,Mid Value
2146,9,10,595.83,2019-02-14,2023-12-20,59.583000000000006,5,3,4,4.1,Loyal Customers,2,Premium
2147,42,13,657.13,2019-06-20,2023-11-17,50.54846153846154,4,5,4,4.25,Champions,2,Premium
2148,2,20,692.46,2019-03-05,2023-12-27,34.623000000000005,5,5,4,4.6,Champions,2,Premium
2149,215,6,259.27,2019-07-05,2023-05-28,43.211666666666666,2,1,1,1.35,Lost,0,Low Value
2150,2,10,707.1999999999999,2019-12-15,2023-12-27,70.72,5,3,4,4.1,Loyal Customers,2,Premium
2151,22,10,364.7,2019-01-28,2023-12-07,36.47,5,3,2,3.3,Potential Loyalists,1,Mid Value
2152,56,16,699.36,2019-04-02,2023-11-03,43.71,3,5,4,3.9,Loyal Customers,2,Premium
2153,2,13,1264.23,2019-04-27,2023-12-27,97.24846153846154,5,5,5,5.0,Champions,2,Premium
2154,53,8,325.61,2019-01-21,2023-11-06,40.70125,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
2155,35,8,362.23,2019-02-14,2023-11-24,45.27875,4,2,2,2.7,Potential Loyalists,1,Mid Value
2156,132,6,253.06,2020-06-16,2023-08-19,42.17666666666667,2,1,1,1.35,Lost,0,Low Value
2157,55,11,383.55,2019-02-04,2023-11-04,34.86818181818182,3,4,2,2.8499999999999996,At Risk,1,Mid Value
2158,19,14,690.35,2019-03-11,2023-12-10,49.31071428571429,5,5,4,4.6,Champions,2,Premium
2159,13,8,851.59,2019-11-08,2023-12-16,106.44875,5,2,5,4.25,Others,2,Premium
2160,621,7,709.55,2019-09-09,2022-04-17,101.36428571428571,1,1,4,2.2,Others,0,Low Value
2161,536,8,275.28,2019-02-08,2022-07-11,34.41,1,2,1,1.25,Lost,0,Low Value
2162,633,11,660.36,2019-07-06,2022-04-05,60.03272727272727,1,4,4,2.95,Others,3,High Value
2163,72,11,755.34,2019-03-27,2023-10-18,68.66727272727273,3,4,4,3.65,Loyal Customers,3,High Value
2164,298,16,657.75,2019-05-24,2023-03-06,41.109375,1,5,4,3.2,Others,3,High Value
2165,45,15,612.19,2019-01-05,2023-11-14,40.81266666666667,3,5,4,3.9,Loyal Customers,2,Premium
2166,104,12,589.46,2019-11-01,2023-09-16,49.12166666666667,2,4,4,3.3,Loyal Customers,3,High Value
2167,6,9,283.22,2021-06-14,2023-12-23,31.46888888888889,5,2,1,2.65,Potential Loyalists,1,Mid Value
2168,408,5,630.7,2019-01-25,2022-11-16,126.14000000000001,1,1,4,2.2,Others,0,Low Value
2169,44,10,497.59000000000003,2019-05-19,2023-11-15,49.759,4,3,3,3.35,Loyal Customers,1,Mid Value
2170,108,17,620.92,2019-02-03,2023-09-12,36.52470588235294,2,5,4,3.55,Loyal Customers,3,High Value
2171,418,12,785.37,2019-04-23,2022-11-06,65.4475,1,4,5,3.35,Others,3,High Value
2172,53,13,480.07,2019-02-02,2023-11-06,36.92846153846154,3,5,3,3.5,Loyal Customers,2,Premium
2173,71,10,538.75,2019-02-09,2023-10-19,53.875,3,3,3,3.0,Loyal Customers,3,High Value
2174,4,11,452.96000000000004,2019-02-26,2023-12-25,41.17818181818182,5,4,3,3.95,Loyal Customers,2,Premium
2175,20,18,656.25,2019-01-05,2023-12-09,36.458333333333336,5,5,4,4.6,Champions,2,Premium
2176,35,10,323.74,2020-11-08,2023-11-24,32.374,4,3,2,2.95,Potential Loyalists,1,Mid Value
2177,7,14,786.02,2019-02-15,2023-12-22,56.144285714285715,5,5,5,5.0,Champions,2,Premium
2178,55,14,594.21,2019-05-17,2023-11-04,42.44357142857143,3,5,4,3.9,Loyal Customers,2,Premium
2179,409,11,444.03,2019-02-11,2022-11-15,40.36636363636364,1,4,3,2.5500000000000003,Others,3,High Value
2180,42,10,1482.3400000000001,2019-08-16,2023-11-17,148.234,4,3,5,4.15,Loyal Customers,2,Premium
2181,7,17,1174.28,2019-01-08,2023-12-22,69.07529411764706,5,5,5,5.0,Champions,2,Premium
2182,78,10,585.75,2019-04-21,2023-10-12,58.575,3,3,4,3.4,Loyal Customers,3,High Value
2183,3,8,507.3,2019-06-08,2023-12-26,63.4125,5,2,3,3.45,Potential Loyalists,1,Mid Value
2184,7,7,334.76,2019-12-18,2023-12-22,47.82285714285714,5,1,2,2.8,Potential Loyalists,1,Mid Value
2185,375,12,1135.74,2019-01-15,2022-12-19,94.645,1,4,5,3.35,Others,3,High Value
2186,124,9,506.42,2019-05-04,2023-08-27,56.26888888888889,2,2,3,2.4000000000000004,At Risk,0,Low Value
2187,13,8,711.67,2020-05-14,2023-12-16,88.95875,5,2,4,3.85,Others,1,Mid Value
2188,36,8,466.32,2019-02-20,2023-11-23,58.29,4,2,3,3.1,Potential Loyalists,1,Mid Value
2189,6,9,279.59,2019-11-26,2023-12-23,31.06555555555555,5,2,1,2.65,Potential Loyalists,1,Mid Value
2190,47,8,235.54,2019-02-22,2023-11-12,29.4425,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
2191,376,15,551.06,2019-04-02,2022-12-18,36.73733333333333,1,5,3,2.8000000000000003,Others,3,High Value
2192,1,7,525.7,2019-10-06,2023-12-28,75.10000000000001,5,1,3,3.2,Potential Loyalists,1,Mid Value
2193,11,10,639.07,2019-02-15,2023-12-18,63.907000000000004,5,3,4,4.1,Loyal Customers,2,Premium
2194,196,6,510.15,2020-05-17,2023-06-16,85.02499999999999,2,1,3,2.1500000000000004,Others,0,Low Value
2195,66,7,419.32,2019-11-03,2023-10-24,59.902857142857144,3,1,2,2.0999999999999996,Potential Loyalists,0,Low Value
2196,46,6,219.24,2021-09-26,2023-11-13,36.54,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
2197,47,7,421.95,2019-04-17,2023-11-12,60.278571428571425,3,1,2,2.0999999999999996,Potential Loyalists,0,Low Value
2198,231,8,311.2,2019-01-03,2023-05-12,38.9,2,2,1,1.6,Lost,0,Low Value
2199,33,5,478.81,2019-01-25,2023-11-26,95.762,4,1,3,2.85,Potential Loyalists,1,Mid Value
2200,34,12,779.0699999999999,2019-02-17,2023-11-25,64.9225,4,4,5,4.4,Champions,2,Premium
2201,84,8,377.06,2019-02-21,2023-10-06,47.1325,3,2,2,2.3499999999999996,Potential Loyalists,1,Mid Value
2202,33,6,279.74,2019-09-05,2023-11-26,46.623333333333335,4,1,1,2.05,Potential Loyalists,1,Mid Value
2203,470,8,313.99,2019-09-25,2022-09-15,39.24875,1,2,1,1.25,Lost,0,Low Value
2204,318,7,441.89,2020-10-02,2023-02-14,63.12714285714286,1,1,3,1.8000000000000003,Others,0,Low Value
2205,5,12,386.76,2019-09-08,2023-12-24,32.23,5,4,2,3.55,Others,1,Mid Value
2206,449,7,426.29,2019-03-25,2022-10-06,60.89857142857143,1,1,2,1.4,Lost,0,Low Value
2207,20,12,301.27,2020-06-17,2023-12-09,25.105833333333333,5,4,1,3.15,Others,1,Mid Value
2208,1,12,530.8100000000001,2019-02-28,2023-12-28,44.234166666666674,5,4,3,3.95,Loyal Customers,2,Premium
2209,375,3,148.27,2019-10-19,2022-12-19,49.42333333333334,1,1,1,1.0,Lost,0,Low Value
2210,2,8,292.63,2019-05-23,2023-12-27,36.57875,5,2,1,2.65,Potential Loyalists,1,Mid Value
2211,20,15,763.69,2019-10-20,2023-12-09,50.912666666666674,5,5,4,4.6,Champions,2,Premium
2212,32,14,741.97,2019-02-14,2023-11-27,52.99785714285714,4,5,4,4.25,Champions,2,Premium
2213,328,3,204.49,2019-11-01,2023-02-04,68.16333333333334,1,1,1,1.0,Lost,0,Low Value
2214,114,11,669.39,2019-01-08,2023-09-06,60.85363636363636,2,4,4,3.3,Loyal Customers,3,High Value
2215,47,5,542.2,2019-12-05,2023-11-12,108.44000000000001,3,1,3,2.5,Potential Loyalists,1,Mid Value
2216,11,10,522.26,2019-08-01,2023-12-18,52.226,5,3,3,3.7,Loyal Customers,1,Mid Value
2217,39,16,488.04,2019-09-14,2023-11-20,30.5025,4,5,3,3.85,Loyal Customers,2,Premium
2218,37,9,474.26,2019-01-08,2023-11-22,52.69555555555556,4,2,3,3.1,Potential Loyalists,1,Mid Value
2219,53,10,643.73,2019-10-08,2023-11-06,64.373,3,3,4,3.4,Loyal Customers,3,High Value
2220,12,11,400.5,2019-05-28,2023-12-17,36.40909090909091,5,4,2,3.55,Others,1,Mid Value
2221,58,8,267.74,2019-12-19,2023-11-01,33.4675,3,2,1,1.9499999999999997,Potential Loyalists,0,Low Value
2222,143,10,351.65,2019-07-03,2023-08-08,35.165,2,3,2,2.25,At Risk,0,Low Value
2223,376,7,319.69,2019-11-07,2022-12-18,45.67,1,1,2,1.4,Lost,0,Low Value
2224,830,7,370.07,2019-05-12,2021-09-20,52.86714285714286,1,1,2,1.4,Lost,0,Low Value
2225,79,10,457.42,2020-03-21,2023-10-11,45.742000000000004,3,3,3,3.0,Loyal Customers,3,High Value
2226,43,7,247.14000000000001,2020-01-03,2023-11-16,35.30571428571429,4,1,1,2.05,Potential Loyalists,1,Mid Value
2227,42,11,785.26,2019-02-24,2023-11-17,71.38727272727273,4,4,5,4.4,Champions,2,Premium
2228,1,8,664.5999999999999,2019-11-15,2023-12-28,83.07499999999999,5,2,4,3.85,Others,1,Mid Value
2229,63,14,1127.18,2019-06-18,2023-10-27,80.51285714285714,3,5,5,4.3,Loyal Customers,2,Premium
2230,35,12,402.69,2019-08-16,2023-11-24,33.5575,4,4,2,3.2,Others,1,Mid Value
2231,28,14,538.44,2019-06-15,2023-12-01,38.46,4,5,3,3.85,Loyal Customers,2,Premium
2232,111,4,120.8,2020-11-07,2023-09-09,30.2,2,1,1,1.35,Lost,0,Low Value
2233,56,12,410.48,2019-02-17,2023-11-03,34.20666666666667,3,4,2,2.8499999999999996,At Risk,1,Mid Value
2234,141,12,838.01,2019-03-09,2023-08-10,69.83416666666666,2,4,5,3.7,Loyal Customers,3,High Value
2235,51,10,663.16,2019-06-25,2023-11-08,66.316,3,3,4,3.4,Loyal Customers,3,High Value
2236,38,7,815.5600000000001,2020-10-13,2023-11-21,116.50857142857144,4,1,5,3.65,Others,1,Mid Value
2237,31,10,799.49,2019-11-15,2023-11-28,79.949,4,3,5,4.15,Loyal Customers,2,Premium
2238,247,7,324.67,2019-04-15,2023-04-26,46.38142857142857,1,1,2,1.4,Lost,0,Low Value
2239,48,12,1477.67,2019-03-12,2023-11-11,123.13916666666667,3,4,5,4.05,Loyal Customers,2,Premium
2240,299,8,493.92,2019-03-26,2023-03-05,61.74,1,2,3,2.0500000000000003,Others,0,Low Value
2241,357,5,435.7,2020-01-18,2023-01-06,87.14,1,1,3,1.8000000000000003,Others,0,Low Value
2242,224,10,660.67,2019-02-25,2023-05-19,66.067,2,3,4,3.05,Loyal Customers,3,High Value
2243,380,9,254.41,2019-08-05,2022-12-14,28.267777777777777,1,2,1,1.25,Lost,0,Low Value
2244,72,11,366.64,2019-02-23,2023-10-18,33.33090909090909,3,4,2,2.8499999999999996,At Risk,1,Mid Value
2245,670,9,581.53,2019-11-20,2022-02-27,64.61444444444444,1,2,4,2.45,Others,3,High Value
2246,21,14,505.73,2019-04-21,2023-12-08,36.12357142857143,5,5,3,4.2,Loyal Customers,2,Premium
2247,78,12,1166.01,2019-12-10,2023-10-12,97.1675,3,4,5,4.05,Loyal Customers,2,Premium
2248,32,12,506.04,2019-12-12,2023-11-27,42.17,4,4,3,3.6,Loyal Customers,2,Premium
2249,412,9,526.94,2019-01-04,2022-11-12,58.5488888888889,1,2,3,2.0500000000000003,Others,0,Low Value
2250,753,3,77.94999999999999,2019-06-18,2021-12-06,25.98333333333333,1,1,1,1.0,Lost,0,Low Value
2251,11,9,361.03,2019-01-17,2023-12-18,40.114444444444445,5,2,2,3.05,Potential Loyalists,1,Mid Value
2252,330,10,636.17,2019-01-19,2023-02-02,63.617,1,3,4,2.7,Others,3,High Value
2253,85,13,788.24,2019-04-06,2023-10-05,60.63384615384616,3,5,5,4.3,Loyal Customers,2,Premium
2254,42,9,436.51,2019-02-16,2023-11-17,48.50111111111111,4,2,3,3.1,Potential Loyalists,1,Mid Value
2255,407,6,628.3299999999999,2020-01-18,2022-11-17,104.72166666666665,1,1,4,2.2,Others,0,Low Value
2256,49,10,1430.56,2019-07-19,2023-11-10,143.05599999999998,3,3,5,3.8,Loyal Customers,3,High Value
2257,36,13,853.96,2020-02-06,2023-11-23,65.68923076923078,4,5,5,4.65,Champions,2,Premium
2258,143,8,717.5899999999999,2021-08-13,2023-08-08,89.69874999999999,2,2,4,2.8,At Risk,3,High Value
2259,371,8,1771.81,2019-01-05,2022-12-23,221.47625,1,2,5,2.85,Others,3,High Value
2260,36,11,447.71,2019-11-10,2023-11-23,40.700909090909086,4,4,3,3.6,Loyal Customers,2,Premium
2261,47,7,600.8100000000001,2019-03-02,2023-11-12,85.83000000000001,3,1,4,2.9,Others,1,Mid Value
2262,38,8,276.85,2019-11-11,2023-11-21,34.60625,4,2,1,2.3,Potential Loyalists,1,Mid Value
2263,131,11,420.31,2019-01-19,2023-08-20,38.21,2,4,2,2.5,At Risk,3,High Value
2264,53,14,700.41,2019-10-23,2023-11-06,50.02928571428571,3,5,4,3.9,Loyal Customers,2,Premium
2265,378,11,633.8,2019-01-15,2022-12-16,57.61818181818182,1,4,4,2.95,Others,3,High Value
2266,376,10,366.2,2019-11-26,2022-12-18,36.62,1,3,2,1.9000000000000001,Others,0,Low Value
2267,50,6,341.90999999999997,2020-01-02,2023-11-09,56.98499999999999,3,1,2,2.0999999999999996,Potential Loyalists,0,Low Value
2268,241,8,481.14,2019-02-01,2023-05-02,60.1425,2,2,3,2.4000000000000004,At Risk,0,Low Value
2269,185,5,308.9,2020-05-09,2023-06-27,61.779999999999994,2,1,1,1.35,Lost,0,Low Value
2270,137,13,487.01,2019-12-04,2023-08-14,37.46230769230769,2,5,3,3.1500000000000004,Loyal Customers,3,High Value
2271,3,15,910.67,2019-03-07,2023-12-26,60.71133333333333,5,5,5,5.0,Champions,2,Premium
2272,40,9,380.15,2019-04-07,2023-11-19,42.23888888888889,4,2,2,2.7,Potential Loyalists,1,Mid Value
2273,66,7,219.97,2020-08-12,2023-10-24,31.424285714285713,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
2274,33,6,1249.92,2019-05-12,2023-11-26,208.32000000000002,4,1,5,3.65,Others,1,Mid Value
2275,356,13,639.13,2019-01-08,2023-01-07,49.16384615384615,1,5,4,3.2,Others,3,High Value
2276,54,10,533.6,2019-01-23,2023-11-05,53.36,3,3,3,3.0,Loyal Customers,3,High Value
2277,7,10,1579.27,2019-12-06,2023-12-22,157.927,5,3,5,4.5,Loyal Customers,2,Premium
2278,38,14,651.12,2019-09-23,2023-11-21,46.50857142857143,4,5,4,4.25,Champions,2,Premium
2279,39,12,374.12,2019-08-11,2023-11-20,31.176666666666666,4,4,2,3.2,Others,1,Mid Value
2280,44,9,742.21,2020-04-04,2023-11-15,82.46777777777778,4,2,4,3.5,Others,1,Mid Value
2281,421,11,406.17,2019-03-18,2022-11-03,36.92454545454546,1,4,2,2.1500000000000004,Others,3,High Value
2282,5,20,588.91,2019-07-25,2023-12-24,29.4455,5,5,4,4.6,Champions,2,Premium
2283,346,5,305.55,2019-11-23,2023-01-17,61.11,1,1,1,1.0,Lost,0,Low Value
2284,43,13,703.8299999999999,2019-03-06,2023-11-16,54.14076923076922,4,5,4,4.25,Champions,2,Premium
2285,54,6,284.84,2021-03-12,2023-11-05,47.47333333333333,3,1,1,1.6999999999999997,Potential Loyalists,0,Low Value
2286,22,7,396.48,2019-11-11,2023-12-07,56.64,5,1,2,2.8,Potential Loyalists,1,Mid Value
2287,101,10,275.31,2019-03-27,2023-09-19,27.531,2,3,1,1.85,Others,0,Low Value
2288,63,16,788.07,2019-01-21,2023-10-27,49.254375,3,5,5,4.3,Loyal Customers,2,Premium
2289,1,10,680.64,2019-10-07,2023-12-28,68.064,5,3,4,4.1,Loyal Customers,2,Premium
2290,18,10,367.1,2020-02-12,2023-12-11,36.71,5,3,2,3.3,Potential Loyalists,1,Mid Value
2291,86,10,1239.97,2019-11-05,2023-10-04,123.997,2,3,5,3.45,Loyal Customers,3,High Value
